epoch,train_loss,eval_loss,eval_top1,eval_top5
0,6.848853991581843,6.568915,1.0900000015258788,3.795999990234375
1,6.055757962740385,4.485515,15.128000028076173,33.8120000012207
2,5.183466782936683,3.4352375,29.87800003173828,53.91000003662109
3,4.546447708056523,2.774315,40.80200000976563,66.168000078125
4,4.181700385533846,2.4310209375,47.308000087890626,72.02999996582031
5,3.99231586089501,2.1680984375,51.780000092773435,76.22599997802735
6,3.6187312511297374,1.943739375,56.13999995605469,79.58800002197266
7,3.577643495339614,1.8489309375,57.87799995361328,81.04599999267577
8,3.3439081723873434,1.72227125,60.64599997070312,82.7639999609375
9,3.232538241606492,1.63772375,62.096000041503906,83.81200003173828
10,3.1967178032948422,1.59016875,63.24999999023437,84.60799998535157
11,3.1456472323491025,1.560084375,63.59600006347656,85.1020001611328
12,3.1911269701444187,1.51594875,64.46600012695312,85.82199994628907
13,3.0333870374239407,1.47857625,65.39200001464843,86.15200001464844
14,2.9581550176327047,1.47121671875,66.12400011230469,86.18399998046876
15,2.9134270411271315,1.4414515625,66.21800002929687,86.88799997558594
16,2.939278162442721,1.411004375,66.43600010498047,87.10600018066407
17,2.936471168811505,1.41055765625,66.92200012695312,87.25800002441406
18,2.862810364136329,1.4406159375,66.15600005371094,86.77800010498046
19,2.869977208284231,1.39189390625,67.25600008789063,87.53800010742188
20,2.887049684157738,1.38396078125,67.4960000756836,87.614
21,2.7884253721970778,1.38286703125,67.39400006591796,87.694000078125
22,2.9007633465986986,1.3605834375,67.92200000244141,88.13000004882812
23,2.833660840988159,1.349506875,68.152000078125,87.94599995117187
24,2.7086481131040134,1.34297796875,68.15399997558593,88.19400004638672
25,2.769777096234835,1.35969171875,68.000000078125,88.23400013183594
26,2.710364098732288,1.33448375,68.428000078125,88.510000078125
27,2.775520948263315,1.3589790625,68.09199999267578,87.85199994628907
28,2.724452174626864,1.32888,68.54000002197266,88.36000004882813
29,2.735719084739685,1.338343125,68.25799997070312,88.27799991455078
30,2.586283463698167,1.317139375,68.87800012695313,88.62999991699219
31,2.7549218856371365,1.31009640625,68.94999994140625,88.53599986328125
32,2.6768432397108812,1.31522296875,68.93199997314453,88.70199994384765
33,2.628218439909128,1.2746946875,69.532,89.22199994628906
34,2.6426699436627903,1.3486509375,68.28199993164063,88.12400012939453
35,2.652727493873009,1.32344671875,68.75599997558594,88.61400005615235
36,2.7343449821838965,1.2945740625,69.10400002197265,88.78400006835938
37,2.6429143777260413,1.27041875,69.85400012695312,89.30600005371093
38,2.6910988092422485,1.27965265625,69.45400012695312,88.97400002197266
39,2.6916679052206187,1.398630625,67.57400013671875,87.580000078125
40,2.581871747970581,1.29848140625,69.29400002685547,88.82200004638672
41,2.6580374515973606,1.27107375,69.68999999267578,89.23600006591796
42,2.622399165080144,1.302344375,69.29199996826172,89.00800001953125
43,2.5792595606583815,1.2544796875,70.01800007324219,89.37799989257813
44,2.5939275393119225,1.29076140625,69.38600002441406,89.06199999755859
45,2.541228963778569,1.25917625,69.96600001708984,89.36999996582031
46,2.6018075117698083,1.26116359375,69.88400004882813,89.3939999194336
47,2.6089542370576124,1.2670334375,70.02799996582031,89.42000007324219
48,2.5833905660189114,1.2998815625,69.16799994628906,88.68800004882813
49,2.6708816748399,1.299795,69.22799997314453,88.78199999511719
50,2.637336795146649,1.3022103125,69.32200007080078,88.89000001953124
51,2.644962292451125,1.2747740625,69.84600009765624,89.38600002197266
52,2.5753905589763937,1.2873740625,69.46999994628906,89.19799999511719
53,2.6483511282847476,1.3092503125,68.86800002685547,88.84399989257813
54,2.565410879942087,1.25610796875,70.25400000488281,89.43000009765625
55,2.5679236558767466,1.28948515625,69.52200002441407,88.91999994628907
56,2.525596485688136,1.25460203125,70.30400000244141,89.5079999975586
57,2.49569872709421,1.256664375,70.21199999755859,89.17199997070313
58,2.4216579749034,1.25533203125,70.15400006835938,89.45800006835937
59,2.534031767111558,1.2504103125,69.97399997558594,89.49999994140624
60,2.5734023864452658,1.25169578125,70.30400005371094,89.76600001953125
61,2.521928044465872,1.25000328125,70.5160001513672,89.56400012451172
62,2.4766814020963817,1.21423234375,70.94799999023438,89.83200004394531
63,2.5371241569519043,1.22500515625,70.46200002441407,89.81000002197266
64,2.558410516152015,1.194791875,71.44200009765625,90.12600001953125
65,2.554945624791659,1.2404515625,70.43799998779296,89.53400001953125
66,2.554770630139571,1.2466646875,70.35599996582032,89.66599999023437
67,2.5189743041992188,1.2052521875,71.03199993896484,89.98600006835937
68,2.476171557719891,1.24806875,70.20399996826171,89.46200012451172
69,2.523834989621089,1.2366328125,70.6660000756836,89.80800009765625
70,2.4800296013171854,1.21204609375,70.90799997558594,89.9600000024414
71,2.4513947551067057,1.2031640625,71.2480000415039,90.12200014648438
72,2.507125203426068,1.235374375,70.47599999023437,89.65600001708984
73,2.523643754995786,1.18257421875,71.44599999511719,90.35600007324219
74,2.5123444199562073,1.18247109375,71.69999997802735,90.41200001953125
75,2.5138436555862427,1.1800453125,71.52399994140625,90.3359999169922
76,2.3950586960865903,1.2056025,70.97999995117188,89.99999996826172
77,2.5464845253871036,1.23973078125,70.4419999609375,89.66599996337891
78,2.506451276632456,1.2318603125,70.69599994140626,89.76999999267578
79,2.441322400019719,1.21845875,70.67,90.06399997070312
80,2.5140727116511417,1.2312246875,70.61200005126953,89.82199994140625
81,2.43533403139848,1.20905203125,71.12599997314453,90.22600010253906
82,2.4393743459994974,1.172571875,71.61400006591796,90.56200004638671
83,2.4909222492804894,1.1546384375,71.98599994628906,90.86400004394531
84,2.4496426536486697,1.21352015625,70.86800004882812,90.10000009765625
85,2.5311343394792996,1.2079234375,70.91600001708984,90.20200007324219
86,2.398678646637843,1.15152375,72.20000001464844,90.67000001464844
87,2.492788369839008,1.2156253125,71.01200002197265,90.09199999511719
88,2.384251732092637,1.179378125,71.43199999511718,90.39000004882813
89,2.50423055428725,1.20526984375,70.86999993652344,90.11600015136719
90,2.508070423052861,1.169118125,71.89799999023438,90.55399999023437
91,2.3425646240894613,1.18775625,71.50600002197265,90.32199997070313
92,2.4395824395693264,1.17040828125,71.7339999609375,90.63799988769532
93,2.378479847541222,1.198633125,71.34999989257813,90.06399991455078
94,2.439970850944519,1.17058015625,71.8000000366211,90.60600004394531
95,2.3990762004485497,1.185985625,71.57000007080079,90.3440000415039
96,2.5221829139269314,1.1524484375,72.044,90.85799994140625
97,2.464457576091473,1.17401046875,71.70600001708985,90.55799999023438
98,2.454776800595797,1.15529609375,71.94800004882812,90.72600007080078
99,2.367575214459346,1.153560625,72.24400007324219,90.78000001953124
100,2.4516413441071143,1.2113125,71.49400007568359,90.27400007080078
101,2.4332617337887106,1.126183125,72.83600009277343,91.0040000390625
102,2.402673290326045,1.15732875,72.14800004638671,90.57799997070312
103,2.3863201645704417,1.204129375,71.04800009765626,90.12200009277343
104,2.309525361427894,1.18200546875,71.67399999267577,90.41000009521484
105,2.3956988270466146,1.164716875,71.86600006835937,90.72400007080078
106,2.423272288762606,1.17679875,71.71800005126953,90.41599994628906
107,2.4700439067987294,1.15295453125,72.20400009765625,90.74199994384766
108,2.449260597045605,1.1475090625,72.4799999609375,90.85799996582031
109,2.4226408967605004,1.15119515625,72.10399999023437,90.80400001220703
110,2.3749143939751844,1.17283921875,71.69800001708984,90.42399993896484
111,2.430402778662168,1.16093328125,71.94200009765625,90.66800004394531
112,2.4167183500069838,1.1237825,72.79400002197265,91.12600001464844
113,2.375427346963149,1.15826859375,71.99199991699219,90.78999991699219
114,2.380374780068031,1.10896203125,73.10599998046875,91.32800001220703
115,2.3398410173562856,1.14557625,72.18600001220703,90.96000001953125
116,2.334745902281541,1.194620625,71.70200002685547,90.50000007324219
117,2.392912814250359,1.137639375,72.62399999267578,90.87600004638672
118,2.394951288516705,1.15618171875,72.29800006835937,90.68399996337891
119,2.446706084104685,1.119413125,72.94400004394531,91.12000001953125
120,2.4246387435839725,1.16155453125,72.16399988769531,90.85999991455078
121,2.3614018009259152,1.1444734375,72.34999999511719,90.73600007080078
122,2.36217653292876,1.14051265625,72.60800000976562,90.9379999609375
123,2.390081387299758,1.13746109375,72.54199991699218,91.0600000390625
124,2.2920452035390415,1.13744625,72.53599998291016,90.96600006347656
125,2.3918979580585775,1.0976934375,73.21999996826172,91.48800001953126
126,2.413921622129587,1.12072625,73.0380000415039,91.1340000390625
127,2.307204695848318,1.09155484375,73.47200002441406,91.32799999511718
128,2.368446166698749,1.121329375,72.77000001220703,91.01999996337891
129,2.3249025757496176,1.14566328125,72.39199999267578,91.01200001464844
130,2.2980169516343336,1.0968503125,73.54800007324219,91.55399989257812
131,2.2502204867509694,1.11056125,73.03400006103516,91.33000009277343
132,2.3118179394648624,1.09131109375,73.58199999511719,91.47000014160156
133,2.3136002237980184,1.13272671875,72.59199996826172,90.90400007324219
134,2.2601714501014123,1.1165746875,73.14199999023438,91.2780000415039
135,2.2578075849092922,1.0961521875,73.27200009277344,91.51200006591797
136,2.3796747281001163,1.137910625,72.60800001220703,90.9300001171875
137,2.2106460332870483,1.123283125,72.8720001538086,91.20200010009765
138,2.347152957549462,1.0912603125,73.69000009277343,91.56800001953125
139,2.325372943511376,1.07669625,73.99800001464844,91.70000009033203
140,2.34064192038316,1.1102903125,72.94000009521484,91.44399999511718
141,2.284424763459426,1.0910096875,73.65400006835938,91.56600004150391
142,2.2950426110854516,1.1277384375,72.81599992675781,91.09000009033203
143,2.3479678630828857,1.08426984375,73.49999986816407,91.60000001953125
144,2.281421340428866,1.0571884375,73.99600001953125,91.89999996582031
145,2.1906199134313145,1.097341875,73.29400000976563,91.5039999609375
146,2.3010035432302036,1.07587359375,73.69600010253906,91.7520000415039
147,2.334523998774015,1.11242375,73.22599996582031,91.36399998779297
148,2.3082231970933766,1.1043478125,73.23200007080078,91.39000001464844
149,2.3272005961491513,1.056506875,74.1720000366211,91.87600001464844
150,2.246075281730065,1.0726584375,73.67600007568359,91.89000009277343
151,2.2099752701245823,1.10393,73.4179999609375,91.47600006591797
152,2.205133859927838,1.05601203125,74.13000006591797,91.82400004150391
153,2.238815399316641,1.07516828125,74.0840001171875,91.75000009277343
154,2.3249824322186985,1.06233875,74.07799998535157,91.84800001464843
155,2.2423229951124926,1.1007715625,73.19600006347656,91.30600001464843
