epoch,train_loss,eval_loss,eval_top1,eval_top5
0,6.859360013689313,6.66239,0.7939999960327149,3.254000001220703
1,6.297215257372175,4.99349375,10.732000032958984,26.462000045166015
2,5.7946641104561945,4.112349375,21.16799998046875,43.034000013427736
3,5.262701545442853,3.40093625,32.77999999145508,58.10799997558594
4,5.090670074735369,2.8464384375,41.22799999023437,67.04800001708985
5,4.660021202904837,2.6737825,45.868000012207034,71.09800002197265
6,4.720084394727435,2.391691875,50.32800002685547,75.17199998535156
7,4.328500134604318,2.27662875,52.727999973144534,77.57800000488281
8,4.260743124144418,2.11586375,55.828,80.02399993652344
9,4.201013343674796,2.127524375,56.396000078125,80.44200009033203
10,4.216490064348493,2.0189834375,58.69799997070312,81.8279999609375
11,4.205880096980503,1.9845653125,59.784000046386716,82.9480000366211
12,4.020865406308856,1.961594375,60.89999999267578,83.65400000732421
13,4.046192731176104,1.8662509375,61.608000048828124,84.19000004394532
14,3.938443899154663,1.8108490625,62.71199996826172,84.98200003417969
15,3.9488617522375926,1.833069375,62.55400003417969,85.01600000488281
16,3.970252479825701,1.7757959375,63.64399993164062,85.57199992675781
17,3.933932900428772,1.7867178125,63.557999975585936,85.604
18,3.834613765989031,1.77108625,64.06800001464843,86.04600002685547
19,4.013973253113883,1.624036875,65.10000002929688,86.69400005371094
20,3.7926710844039917,1.75031,64.84199993164063,86.43600000488281
21,3.820285047803606,1.664003125,65.5799999609375,86.8360000756836
22,3.8599788631711687,1.659748125,66.186000078125,87.16999997558594
23,3.8160726513181413,1.7248575,65.596,86.98799997070313
24,3.622994371822902,1.625271875,66.07800010253906,87.2880000756836
25,3.5836579459054128,1.6361840625,66.16800013183594,87.11999995117188
26,3.505124739238194,1.6250028125,66.73999997558593,87.756000078125
27,3.665959988321577,1.75191125,65.34400005615234,86.92600005126953
28,3.7331631183624268,1.604566875,67.03200003173828,87.78800005615234
29,3.851140175546919,1.62061625,67.06799999755859,87.996
30,3.5572703906467984,1.63474734375,67.20000006835937,88.16799991699219
31,3.8118793112891063,1.660163125,66.94400005371094,87.80600015625
32,3.72288111277989,1.6236440625,67.05000005126954,87.96400009765625
33,3.5439739397593906,1.592739375,67.8419999169922,88.5079999975586
