epoch,train_loss,eval_loss,eval_top1,eval_top5
0,6.853368887534509,6.59950875,0.9519999969482422,3.604000015258789
1,6.068778313123262,4.517295,15.04600001586914,33.78000001464844
2,5.184901237487793,3.4006,30.45400002441406,54.982000075683594
3,4.558855075102586,2.889150625,38.25000000366211,63.88600001953125
4,4.222950009199289,2.4776740625,46.02999990234375,71.0679999609375
5,4.049533651425288,2.2259278125,50.49799997558594,75.21599998779297
6,3.693771004676819,2.0227340625,54.44999998046875,78.27199994140625
7,3.649217367172241,1.8838825,57.23000002685547,80.57000005126953
8,3.421292387522184,1.8066740625,58.78800005371094,81.66800009765625
9,3.3170398473739624,1.72137875,60.549999987792965,82.84800000732422
10,3.2649215276424703,1.6701396875,61.78400004150391,83.82200001464844
11,3.226772959415729,1.63075125,62.37000001953125,84.1220000390625
12,3.2951359382042518,1.5917853125,63.116000166015624,84.85800021484376
13,3.0954535557673526,1.5410928125,64.15999996582032,85.38800000976562
14,3.0561246963647695,1.5371175,64.38999998535157,85.48799998046874
15,3.004905893252446,1.52015546875,64.77000002929688,85.72799997802734
16,3.020773777594933,1.47966890625,65.10200008056641,86.164
17,3.0056362793995786,1.4473196875,65.96199998046875,86.50800005615234
18,2.962265839943519,1.47999640625,65.35399998046876,86.32400005371093
19,2.959847321877113,1.4527121875,65.6200000024414,86.66999989746094
20,2.988087296485901,1.4878540625,65.35600000488282,86.32599998046875
21,2.8893888088373036,1.4482428125,66.23199997314453,86.56200010253906
22,3.0022415472910953,1.4462484375,66.14800004882812,86.80399997070313
23,2.951351972726675,1.383115,67.14599989257813,87.53800010253906
24,2.8070203065872192,1.415335,66.35800000976562,87.13400005371093
25,2.8583221527246327,1.42319328125,66.60599997314453,87.260000078125
26,2.8005917255695048,1.41030859375,66.46000002929688,87.23200005859375
27,2.8695186468271108,1.39950015625,66.87599997314453,87.32600012695312
28,2.8179525962242713,1.39632890625,67.14000005859376,87.45400002929688
29,2.81094452051016,1.432739375,66.37399998046875,87.036
30,2.687151386187627,1.3996959375,66.96800005859374,87.39000002441406
31,2.8432808289161096,1.4481675,66.29199997558594,86.911999921875
32,2.760977818415715,1.4050553125,66.84999997558593,87.40400010253906
33,2.6975301779233494,1.4006603125,67.39,87.71999999755859
34,2.7611649678303647,1.4118321875,67.19800000488281,87.30200002441406
35,2.747600252811725,1.3825678125,67.45399993164062,87.54200005859374
36,2.8278904878176174,1.38242,67.51000005859375,87.69999999755859
37,2.7339081397423377,1.33869796875,68.14800005615234,88.18600002685547
38,2.7771371327913723,1.3637253125,67.56599998046875,87.84599994628907
39,2.7771559403492856,1.4009640625,67.34400005126953,87.612
40,2.669325379224924,1.38897484375,67.17199995605469,87.63399989746094
41,2.7485728722352247,1.372864375,67.68400010742188,87.92599989746094
42,2.733159597103412,1.3722971875,67.66600004882812,87.91199994628906
43,2.6672178965348463,1.3575309375,67.61599997314453,88.1599999975586
44,2.7024270479495707,1.41781,66.98799998046874,87.36400010253907
45,2.6475716279103207,1.3353009375,67.9919999975586,88.40200002197265
46,2.6780086297255297,1.36717625,67.46600004882812,87.847999921875
47,2.7237471708884606,1.3769459375,67.55600000732422,87.9239999975586
48,2.6703113592587986,1.3534925,67.94599998046876,87.99600005126953
49,2.7455127239227295,1.3260259375,68.44800004394531,88.18999989257813
50,2.7279095558019786,1.3946915625,67.27000002441406,87.66600004882812
51,2.740378581560575,1.394311875,67.39799996337891,87.74400005615234
52,2.6805467972388635,1.3970865625,67.53800006835938,87.68200002197266
53,2.740828046431908,1.38891734375,67.69400000732422,87.84199995605469
54,2.6305643961979794,1.34717984375,68.33800001953125,88.15200002441406
55,2.6676666094706607,1.37261578125,67.654000078125,87.87399997314454
56,2.60717917405642,1.343720625,68.14200002929688,88.222
57,2.5981497306090136,1.34246859375,68.1499999975586,88.236000078125
58,2.5185609184778652,1.3238646875,68.34800005859375,88.39000010253906
59,2.618229146187122,1.45793296875,66.76800005126952,87.21800012695313
60,2.687063400561993,1.35996140625,67.8920000366211,88.08799994628906
61,2.6166924192355228,1.38537953125,67.608000078125,87.70600002197266
62,2.5718092918395996,1.3306909375,68.60999994628907,88.34200004882813
63,2.6482137258236227,1.36352078125,67.74400013183593,88.13000002441406
64,2.673039115392245,1.35024046875,68.1299999609375,88.102000078125
65,2.653321458743169,1.3887615625,67.75399995117188,87.72800002929688
66,2.651244796239413,1.41937296875,67.00800004882812,87.32599994628906
67,2.6079261486346903,1.3153859375,68.76199993896485,88.57199999511718
68,2.5638487247320323,1.30444953125,68.98600004638672,88.92199999511719
69,2.605638705767118,1.37273484375,67.82399998046876,88.27799995361327
70,2.5718115109663744,1.34267796875,68.31000002197266,88.35600007080077
71,2.54602522116441,1.28320515625,69.54999996582032,88.99600009521484
72,2.594784113077017,1.34009703125,68.44399992675781,88.46599999511719
73,2.616018299873059,1.32563515625,68.46999992675781,88.57799994140625
74,2.613059218113239,1.3244515625,68.76999995117187,88.49200005126953
75,2.5821169798190775,1.320921875,68.57799990234375,88.59800001953126
76,2.4786456823349,1.34157828125,68.20000006347657,88.24999995117187
77,2.6275650629630456,1.28426625,69.49399999511719,89.03599991699218
78,2.607787636610178,1.3386165625,68.49800000732422,88.45199995117187
79,2.5449497791437,1.32661640625,68.60000000732421,88.57199996826172
80,2.5960566263932447,1.35414265625,68.1460000830078,88.24199996582031
81,2.514559956697317,1.3177659375,68.89399997070312,88.6379999975586
82,2.529755894954388,1.3533103125,68.23600014404298,88.24400005371093
83,2.5890983847471385,1.3133071875,69.10000002685547,88.81400015136718
84,2.540980187746195,1.3448984375,68.11599997070313,88.19400005126953
85,2.6254061735593357,1.3318734375,68.80600001953125,88.51000017578124
86,2.496242018846365,1.36637625,67.84200010253906,88.15799989257812
87,2.593826248095586,1.3532490625,68.28200001953125,88.27199996826172
88,2.4737900587228627,1.28406375,69.22799994873047,89.04999994628906
89,2.6063221509640035,1.332408125,68.65600006103516,88.68200002929687
90,2.599898329147926,1.28271984375,69.72399999267579,89.07799998779296
91,2.4482037929388194,1.44583953125,66.49199991699219,86.92400020996094
92,2.538109073272118,1.30544859375,69.26600002685547,88.862
93,2.4713492760291467,1.2488878125,70.32000004882812,89.48400001708984
94,2.5427487263312707,1.27575125,69.76000002929688,88.997999921875
95,2.4981405551616964,1.35594140625,68.34800001953126,88.19400004882813
96,2.63098590190594,1.2595425,69.8940000366211,89.41200009277344
97,2.5610690667079044,1.335205,69.01200004150391,88.58599999755859
98,2.5413770859058085,1.27495671875,69.50400005859375,89.26399997314454
99,2.4776168144666233,1.3698915625,67.93600010742188,88.11999997802734
100,2.551517903804779,1.2895346875,69.77600015625,89.19999997314453
101,2.5271563896766076,1.27358703125,69.77800015625,89.28400006835938
102,2.5043255457511315,1.27963875,69.80600006835938,89.23600008789063
103,2.475998722589933,1.283979375,69.56799999755859,89.21000009765625
104,2.4222210553976207,1.32751875,69.06799998046876,88.61000005371093
105,2.492629913183359,1.3823584375,67.34799998535156,87.85999999511719
