epoch,train_loss,eval_loss,eval_top1,eval_top5
0,6.848633868353708,6.6183675,1.0620000155639648,3.804000004272461
1,6.146853719438825,4.54139875,15.522000010986329,34.66800000366211
2,5.590526648930141,3.669729375,27.465999991455078,51.69400002929687
3,5.0794814654759,3.135451875,37.141999990234375,62.369999987792966
4,4.9470889908926825,2.72195625,44.61200001464844,69.88600001708984
5,4.5307654312678745,2.487938125,48.8660000024414,73.55200001464844
6,4.612969432558332,2.272521875,52.56800012207031,77.05200000732422
7,4.219391584396362,2.142445625,55.10199995605469,79.47399994628907
8,4.170317956379482,2.0873353125,56.650000026855466,80.41799993408203
9,4.099493214062282,2.0656784375,58.48999994140625,82.00999998535156
10,4.130987422806876,2.0123696875,59.14599997070312,82.27800001220703
11,4.124956505639212,2.004360625,59.25800005126953,82.57000006591797
12,3.9453048365456715,1.8906128125,61.46199989257813,84.0140001147461
13,3.981164421354021,1.87018,62.44199995117187,84.70600008544922
14,3.8575837271554128,1.77013625,62.824000107421874,84.986000078125
15,3.8709192276000977,1.9185475,62.57399998291016,84.82599998046875
16,3.8793640988213673,1.72209234375,64.0380000390625,85.83200018066407
17,3.860572304044451,1.770229375,63.64000006347656,85.834000078125
18,3.7490314415522983,1.731059375,64.70999995361328,86.42
19,3.9232066529137746,1.573804375,66.0000001171875,87.4140000341797
20,3.710647293499538,1.795365625,64.95399993408203,86.40000011230468
21,3.7459713220596313,1.6364134375,66.86000003173828,87.62200018554688
22,3.7705695629119873,1.59069859375,67.03200005371093,87.71400015136719
23,3.7372248683656966,1.6707109375,66.096,87.33199981933593
24,3.541172300066267,1.6621971875,67.15000004882812,87.74599997070312
25,3.5086488212857927,1.63123578125,66.56800004882813,87.43599996582032
26,3.419473171234131,1.6339478125,67.49200010253907,88.37600012695313
27,3.5861184086118425,1.6550615625,66.79200000244141,87.62600002441407
28,3.65124089377267,1.611073125,67.34000010742187,88.022000078125
29,3.7639008249555315,1.6847715625,67.32200005126953,88.07599989257812
30,3.474677324295044,1.6474496875,67.30999995117187,87.97600005126954
31,3.7174790586744035,1.6701378125,67.77000002197266,88.53800013183594
32,3.6380445105688914,1.63030125,67.66400010742187,88.34799999755859
33,3.4627762011119296,1.5389534375,68.37800000244141,88.82799994873047
34,3.4344363042286465,1.5924171875,68.05200004394531,88.73800004150391
35,3.715947610991342,1.6486290625,67.69400006103515,88.44599989746094
36,3.5855409928730557,1.5297784375,68.844000078125,89.14799997070313
37,3.5558965717043196,1.569760625,68.46000007324218,88.82200002197266
38,3.5181541783469066,1.483699375,69.42199997070313,89.32199994384766
39,3.6371034383773804,1.59008515625,68.30000007324219,88.65999991699219
40,3.433679836136954,1.54787875,68.85000010253906,89.03600001953124
41,3.4458959102630615,1.550501875,68.6699999194336,88.92200001953125
42,3.5767129489353726,1.56383625,68.9520000805664,89.20400001953125
43,3.3880850076675415,1.5187584375,69.43999994628906,89.70200001953125
44,3.4784967388425554,1.479593125,69.57999995117187,89.57200002685546
45,3.548787134034293,1.5396821875,68.82400002441406,89.22200005126953
46,3.5579382181167603,1.548678125,69.19400008056641,89.4539999194336
47,3.3765960420881,1.534424375,69.1120000024414,89.20399991699219
48,3.424629415784563,1.5576046875,69.21399999511719,89.45199999511719
49,3.187883530344282,1.50748609375,69.85200001953125,89.65599996582031
50,3.461664148739406,1.58775703125,69.38599994628906,89.16999996582031
51,3.43119854586465,1.5795190625,69.38400002685547,89.48200005371093
52,3.406030603817531,1.5423428125,69.49200000488281,89.43999999267578
53,3.555847781045096,1.6203715625,69.27200001220703,89.39400001708984
54,3.4988742896488736,1.480743125,69.78600002441407,89.54799997314453
55,3.4812061956950595,1.47350421875,69.01600001953125,89.26000002197266
56,3.5042416879108975,1.52755015625,70.13400004150391,89.72600004150391
57,3.38778703553336,1.4550890625,69.94800001953125,89.70200009765625
58,3.254356469426836,1.46905484375,70.21200004882813,89.97399999023438
59,3.5070468357631137,1.4806140625,70.15200005371094,90.01199994384766
60,3.489635246140616,1.604796875,69.86399994628906,89.79000001953125
61,3.3959149973733083,1.498324375,70.06400000732422,89.8939999975586
62,3.410897765840803,1.5022840625,70.06000004882813,89.90399996582032
